"model","chunk_words","overlap_words","k","split","question_id","question","expected_pages","evidence_hit","page_hit","first_evidence_rank","first_page_rank","reciprocal_rank","embedding_dimension","model_context_tokens","index_chunks","document_embedding_seconds","query_embedding_seconds","retrieval_ms_per_question"
"all-minilm","400","50","5","development","Q011","What classical stress system illustrates the balance of equilibrated force in voided elastic materials?","337","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q011","What classical stress system illustrates the balance of equilibrated force in voided elastic materials?","337","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q012","What constraint follows from combining incompressible constituents with the volume-fraction concept in saturated porous media?","340","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q012","What constraint follows from combining incompressible constituents with the volume-fraction concept in saturated porous media?","340","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q012","What constraint follows from combining incompressible constituents with the volume-fraction concept in saturated porous media?","340","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q012","What constraint follows from combining incompressible constituents with the volume-fraction concept in saturated porous media?","340","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","test","Q013","How does volume averaging connect microscale constituent fields to a continuum porous-medium description?","345,346","False","True","6","1","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","test","Q013","How does volume averaging connect microscale constituent fields to a continuum porous-medium description?","345,346","False","True","6","1","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","test","Q013","How does volume averaging connect microscale constituent fields to a continuum porous-medium description?","345,346","False","True","6","1","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","test","Q013","How does volume averaging connect microscale constituent fields to a continuum porous-medium description?","345,346","True","True","6","1","0.16666666666666666","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q014","When must fluid reference positions belong to the solid phase's reference placement?","349,350","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q014","When must fluid reference positions belong to the solid phase's reference placement?","349,350","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q014","When must fluid reference positions belong to the solid phase's reference placement?","349,350","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q014","When must fluid reference positions belong to the solid phase's reference placement?","349,350","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q015","Why does incompressibility of individual grains not make a granular skeleton macroscopically incompressible?","352","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q015","Why does incompressibility of individual grains not make a granular skeleton macroscopically incompressible?","352","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q015","Why does incompressibility of individual grains not make a granular skeleton macroscopically incompressible?","352","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q015","Why does incompressibility of individual grains not make a granular skeleton macroscopically incompressible?","352","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q016","Why is the porous-solid deformation gradient decomposed multiplicatively into two parts?","354","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q016","Why is the porous-solid deformation gradient decomposed multiplicatively into two parts?","354","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q016","Why is the porous-solid deformation gradient decomposed multiplicatively into two parts?","354","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q016","Why is the porous-solid deformation gradient decomposed multiplicatively into two parts?","354","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","test","Q017","Which balance laws must be written for every constituent in a porous-medium mixture?","358","False","False","4","4","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","test","Q017","Which balance laws must be written for every constituent in a porous-medium mixture?","358","False","False","4","4","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","test","Q017","Which balance laws must be written for every constituent in a porous-medium mixture?","358","True","True","4","4","0.25","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","test","Q017","Which balance laws must be written for every constituent in a porous-medium mixture?","358","True","True","4","4","0.25","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q018","Why is entropy especially difficult to interpret for irreversible processes?","364,365","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q018","Why is entropy especially difficult to interpret for irreversible processes?","364,365","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q018","Why is entropy especially difficult to interpret for irreversible processes?","364,365","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","10","development","Q018","Why is entropy especially difficult to interpret for irreversible processes?","364,365","True","True","1","1","1.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","1","development","Q019","Why does introducing solid and fluid volume fractions create a closure problem in porous-media theory?","366","False","False","","","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","3","development","Q019","Why does introducing solid and fluid volume fractions create a closure problem in porous-media theory?","366","False","False","","","0.0","384","512","163","6.936253","0.440551","0.00334"
"all-minilm","400","50","5","development","Q019","Why does introducing solid and fluid volume fractions create a closure problem in porous-media theory?","366","False","False","","","0.0","384","512","163","6.936253","0.440551","0.00334"
